StartTime: 2020-05-20 15:16:49.551
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s) 
0x50	 15:32:29.565	-0.0884	0.3735	1.5024	431.4575	72.6318	-9.3384 
0x50	 15:32:29.575	-0.0884	0.3735	1.5024	431.4575	72.6318	-9.3384 
0x50	 15:32:29.575	-0.1890	0.4644	1.0625	428.4058	20.9961	13.6108 
0x50	 15:32:29.595	-0.1890	0.4644	1.0625	428.4058	20.9961	13.6108 
0x50	 15:32:29.605	-0.1255	0.5898	0.9355	421.7529	-20.8740	32.5928 
0x50	 15:32:29.605	-0.1255	0.5898	0.9355	421.7529	-20.8740	32.5928 
0x50	 15:32:29.626	0.1118	0.7065	0.8652	413.8794	-19.5923	22.0947 
0x50	 15:32:29.626	0.1118	0.7065	0.8652	413.8794	-19.5923	22.0947 
0x50	 15:32:29.646	0.0659	0.6396	0.7153	397.6440	22.0337	-19.3481 
0x50	 15:32:29.655	0.0659	0.6396	0.7153	397.6440	22.0337	-19.3481 
0x50	 15:32:29.655	-0.1240	0.9653	0.6216	387.6953	23.7427	-10.3760 
0x50	 15:32:29.695	-0.1240	0.9653	0.6216	387.6953	23.7427	-10.3760 
0x50	 15:32:29.695	-0.0459	0.9307	0.4595	371.1548	6.1035	12.5732 
0x50	 15:32:29.705	-0.0459	0.9307	0.4595	371.1548	6.1035	12.5732 
0x50	 15:32:29.705	0.0215	0.8940	0.3179	352.6001	5.7373	8.1787 
0x50	 15:32:29.705	0.0215	0.8940	0.3179	352.6001	5.7373	8.1787 
0x50	 15:32:29.726	0.0327	0.9375	0.2129	339.4775	8.3618	-5.1880 
0x50	 15:32:29.726	0.0327	0.9375	0.2129	339.4775	8.3618	-5.1880 
0x50	 15:32:29.735	-0.0542	0.9883	0.0898	326.0498	7.5073	-6.8359 
0x50	 15:32:29.745	-0.0542	0.9883	0.0898	326.0498	7.5073	-6.8359 
0x50	 15:32:29.755	-0.0796	0.8599	0.0083	315.4297	8.3008	11.3525 
0x50	 15:32:29.775	-0.0796	0.8599	0.0083	315.4297	8.3008	11.3525 
0x50	 15:32:29.775	0.1089	1.2476	-0.1445	314.2700	7.5073	10.8643 
0x50	 15:32:29.795	0.1089	1.2476	-0.1445	314.2700	7.5073	10.8643 
0x50	 15:32:29.805	0.0840	1.0532	-0.2764	305.1147	2.2583	-26.5503 
0x50	 15:32:29.805	0.0840	1.0532	-0.2764	305.1147	2.2583	-26.5503 
0x50	 15:32:29.825	-0.2554	0.8364	-0.3188	291.0767	8.2397	-1.7700 
0x50	 15:32:29.825	-0.2554	0.8364	-0.3188	291.0767	8.2397	-1.7700 
0x50	 15:32:29.845	0.0400	0.9092	-0.4492	279.9683	18.1885	27.6489 
0x50	 15:32:29.845	0.0400	0.9092	-0.4492	279.9683	18.1885	27.6489 
0x50	 15:32:29.875	0.1924	0.7769	-0.4878	270.2026	2.6855	-3.2349 
0x50	 15:32:29.875	0.1924	0.7769	-0.4878	270.2026	2.6855	-3.2349 
0x50	 15:32:29.875	-0.0400	0.7915	-0.6152	261.1694	-10.2539	-22.6440 
0x50	 15:32:29.915	-0.0400	0.7915	-0.6152	261.1694	-10.2539	-22.6440 
0x50	 15:32:29.915	-0.2637	0.6167	-0.5952	251.5259	11.1084	7.2021 
0x50	 15:32:29.915	-0.2637	0.6167	-0.5952	251.5259	11.1084	7.2021 
0x50	 15:32:29.925	0.1201	0.6465	-0.7139	242.1265	21.7285	18.8599 
0x50	 15:32:29.925	0.1201	0.6465	-0.7139	242.1265	21.7285	18.8599 
0x50	 15:32:29.935	0.2026	0.5718	-0.7578	236.4502	-0.6104	-2.6855 
0x50	 15:32:29.945	0.2026	0.5718	-0.7578	236.4502	-0.6104	-2.6855 
0x50	 15:32:29.955	-0.1387	0.5068	-0.8091	229.8584	-12.5122	-11.1084 
0x50	 15:32:29.975	-0.1387	0.5068	-0.8091	229.8584	-12.5122	-11.1084 
0x50	 15:32:29.975	-0.1108	0.4248	-0.8398	223.5718	13.3057	5.0049 
0x50	 15:32:29.985	-0.1108	0.4248	-0.8398	223.5718	13.3057	5.0049 
0x50	 15:32:30.005	0.0693	0.3779	-0.8872	217.7734	19.7144	6.4087 
0x50	 15:32:30.005	0.0693	0.3779	-0.8872	217.7734	19.7144	6.4087 
0x50	 15:32:30.025	0.2085	0.3135	-0.8945	214.7217	-9.1553	-3.6011 
0x50	 15:32:30.025	0.2085	0.3135	-0.8945	214.7217	-9.1553	-3.6011 
0x50	 15:32:30.025	-0.2446	0.2241	-0.8882	211.4868	-4.5166	-2.5024 
0x50	 15:32:30.045	-0.2446	0.2241	-0.8882	211.4868	-4.5166	-2.5024 
0x50	 15:32:30.055	0.0205	0.1821	-1.0156	208.0688	27.0386	5.6763 
0x50	 15:32:30.125	0.0205	0.1821	-1.0156	208.0688	27.0386	5.6763 
0x50	 15:32:30.125	0.2114	0.1050	-0.9204	206.3599	-2.6855	0.0610 
0x50	 15:32:30.125	0.2114	0.1050	-0.9204	206.3599	-2.6855	0.0610 
0x50	 15:32:30.125	-0.0537	0.0459	-0.9561	206.4209	-8.3618	-1.0376 
0x50	 15:32:30.125	-0.0537	0.0459	-0.9561	206.4209	-8.3618	-1.0376 
0x50	 15:32:30.125	-0.0767	-0.0303	-0.9585	206.7871	5.1270	-0.6714 
0x50	 15:32:30.135	-0.0767	-0.0303	-0.9585	206.7871	5.1270	-0.6714 
0x50	 15:32:30.135	-0.0552	-0.1040	-0.9312	206.6040	15.1978	-0.4883 
0x50	 15:32:30.155	-0.0552	-0.1040	-0.9312	206.6040	15.1978	-0.4883 
0x50	 15:32:30.175	0.1396	-0.1670	-0.9766	207.9468	17.8223	0.0610 
0x50	 15:32:30.175	0.1396	-0.1670	-0.9766	207.9468	17.8223	0.0610 
0x50	 15:32:30.175	0.1245	-0.2271	-0.9141	210.4492	-6.7749	4.7607 
0x50	 15:32:30.175	0.1245	-0.2271	-0.9141	210.4492	-6.7749	4.7607 
0x50	 15:32:30.195	-0.0986	-0.3003	-0.9336	214.1113	-5.0659	1.0986 
0x50	 15:32:30.205	-0.0986	-0.3003	-0.9336	214.1113	-5.0659	1.0986 
0x50	 15:32:30.205	0.0107	-0.3672	-0.8745	217.3462	9.3994	0.6104 
0x50	 15:32:30.225	0.0107	-0.3672	-0.8745	217.3462	9.3994	0.6104 
0x50	 15:32:30.225	0.0186	-0.4272	-0.8535	221.4355	11.6577	-3.1128 
0x50	 15:32:30.245	0.0186	-0.4272	-0.8535	221.4355	11.6577	-3.1128 
0x50	 15:32:30.255	0.0889	-0.5010	-0.8252	227.2949	3.8452	2.6245 
0x50	 15:32:30.275	0.0889	-0.5010	-0.8252	227.2949	3.8452	2.6245 
0x50	 15:32:30.275	0.0542	-0.5479	-0.7295	231.2012	-0.4272	4.0894 
0x50	 15:32:30.275	0.0542	-0.5479	-0.7295	231.2012	-0.4272	4.0894 
0x50	 15:32:30.295	-0.1279	-0.6040	-0.7041	236.9385	3.4180	1.0986 
0x50	 15:32:30.304	-0.1279	-0.6040	-0.7041	236.9385	3.4180	1.0986 
0x50	 15:32:30.304	0.1284	-0.6826	-0.6665	244.1406	13.5498	-7.8125 
0x50	 15:32:30.344	0.1284	-0.6826	-0.6665	244.1406	13.5498	-7.8125 
0x50	 15:32:30.344	0.0415	-0.7485	-0.6108	252.2583	2.2583	6.1035 
0x50	 15:32:30.344	0.0415	-0.7485	-0.6108	252.2583	2.2583	6.1035 
0x50	 15:32:30.354	0.0850	-0.7534	-0.5078	260.3760	4.6997	5.4932 
0x50	 15:32:30.375	0.0850	-0.7534	-0.5078	260.3760	4.6997	5.4932 
0x50	 15:32:30.375	-0.0654	-0.8447	-0.4580	270.6909	0.7935	8.9722 
0x50	 15:32:30.384	-0.0654	-0.8447	-0.4580	270.6909	0.7935	8.9722 
0x50	 15:32:30.395	-0.1255	-0.8447	-0.3384	278.6255	12.0239	-15.5640 
0x50	 15:32:30.404	-0.1255	-0.8447	-0.3384	278.6255	12.0239	-15.5640 
0x50	 15:32:30.404	0.1958	-0.8906	-0.2559	287.3535	11.7798	-6.5918 
0x50	 15:32:30.425	0.1958	-0.8906	-0.2559	287.3535	11.7798	-6.5918 
0x50	 15:32:30.425	-0.0205	-0.9888	-0.1738	297.3633	4.2114	14.4043 
0x50	 15:32:30.445	-0.0205	-0.9888	-0.1738	297.3633	4.2114	14.4043 
0x50	 15:32:30.454	0.1187	-0.9067	-0.0356	304.3213	5.5542	5.1880 
0x50	 15:32:30.475	0.1187	-0.9067	-0.0356	304.3213	5.5542	5.1880 
0x50	 15:32:30.475	-0.0449	-1.0532	0.0439	313.7817	5.0659	24.7192 
0x50	 15:32:30.475	-0.0449	-1.0532	0.0439	313.7817	5.0659	24.7192 
0x50	 15:32:30.504	-0.2046	-0.7256	0.1470	322.0825	-1.4648	-22.7051 
0x50	 15:32:30.504	-0.2046	-0.7256	0.1470	322.0825	-1.4648	-22.7051 
0x50	 15:32:30.515	0.1953	-1.1533	0.3335	335.1440	0.4883	-41.4429 
0x50	 15:32:30.554	0.1953	-1.1533	0.3335	335.1440	0.4883	-41.4429 
0x50	 15:32:30.554	0.1953	-1.1533	0.3335	335.1440	0.4883	-41.4429 
0x50	 15:32:30.554	0.2373	-0.7979	0.3750	340.6982	17.7002	4.9438 
0x50	 15:32:30.554	0.2373	-0.7979	0.3750	340.6982	17.7002	4.9438 
0x50	 15:32:30.554	0.0708	-0.9937	0.6055	348.3276	33.9355	45.4102 
0x50	 15:32:30.575	0.0708	-0.9937	0.6055	348.3276	33.9355	45.4102 
0x50	 15:32:30.585	-0.1895	-0.7075	0.5659	356.1401	9.8877	14.8926 
0x50	 15:32:30.595	-0.1895	-0.7075	0.5659	356.1401	9.8877	14.8926 
0x50	 15:32:30.604	-0.1304	-0.7441	0.7827	364.8071	-23.6206	-28.7476 
0x50	 15:32:30.604	-0.1304	-0.7441	0.7827	364.8071	-23.6206	-28.7476 
0x50	 15:32:30.634	0.1709	-0.6084	0.8184	370.1782	-9.5215	-22.3389 
0x50	 15:32:30.634	0.1709	-0.6084	0.8184	370.1782	-9.5215	-22.3389 
0x50	 15:32:30.655	0.2095	-0.5361	0.9556	376.6479	35.0952	12.1460 
0x50	 15:32:30.655	0.2095	-0.5361	0.9556	376.6479	35.0952	12.1460 
0x50	 15:32:30.664	-0.1270	-0.7119	1.6201	368.1641	12.6343	0.0000 
0x50	 15:32:30.664	-0.1270	-0.7119	1.6201	368.1641	12.6343	0.0000 
0x50	 15:32:30.704	0.0015	-0.1196	0.8115	335.5713	-10.9253	-30.8838 
0x50	 15:32:30.704	0.0015	-0.1196	0.8115	335.5713	-10.9253	-30.8838 
0x50	 15:32:30.704	0.0811	-0.1221	0.8911	324.7070	0.4883	-11.9629 
0x50	 15:32:30.704	0.0811	-0.1221	0.8911	324.7070	0.4883	-11.9629 
0x50	 15:32:30.774	0.0762	-0.0693	1.0698	325.1953	26.7944	-7.6294 
0x50	 15:32:30.774	0.0762	-0.0693	1.0698	325.1953	26.7944	-7.6294 
0x50	 15:32:30.774	-0.0225	0.0015	0.9419	331.7871	31.6162	-1.3428 
0x50	 15:32:30.774	-0.0225	0.0015	0.9419	331.7871	31.6162	-1.3428 
0x50	 15:32:30.774	-0.0591	0.1118	0.8374	350.1587	12.1460	10.5591 
0x50	 15:32:30.774	-0.0591	0.1118	0.8374	350.1587	12.1460	10.5591 
0x50	 15:32:30.804	0.0039	0.3081	1.1162	367.3096	24.1089	1.6479 
0x50	 15:32:30.804	0.0039	0.3081	1.1162	367.3096	24.1089	1.6479 
0x50	 15:32:30.804	-0.0073	0.4819	1.0908	363.3423	8.9111	3.0518 
0x50	 15:32:30.825	-0.0073	0.4819	1.0908	363.3423	8.9111	3.0518 
0x50	 15:32:30.825	-0.0864	0.5308	0.9229	354.7974	-2.5024	9.5215 
0x50	 15:32:30.825	-0.0864	0.5308	0.9229	354.7974	-2.5024	9.5215 
0x50	 15:32:30.854	0.0674	0.6563	0.8774	346.6797	-3.6011	7.5073 
0x50	 15:32:30.854	0.0674	0.6563	0.8774	346.6797	-3.6011	7.5073 
0x50	 15:32:30.854	0.0288	0.7070	0.7476	336.6089	19.4092	-10.5591 
0x50	 15:32:30.875	0.0288	0.7070	0.7476	336.6089	19.4092	-10.5591 
0x50	 15:32:30.875	-0.1611	0.7773	0.6470	325.6226	7.6294	4.5776 
0x50	 15:32:30.904	-0.1611	0.7773	0.6470	325.6226	7.6294	4.5776 
0x50	 15:32:30.904	0.0400	0.9092	0.5854	311.2793	-10.8643	25.2075 
0x50	 15:32:30.904	0.0400	0.9092	0.5854	311.2793	-10.8643	25.2075 
0x50	 15:32:30.925	0.1333	0.9141	0.4370	291.9312	9.6436	-9.3994 
0x50	 15:32:30.925	0.1333	0.9141	0.4370	291.9312	9.6436	-9.3994 
0x50	 15:32:30.934	-0.0410	0.9199	0.3379	271.3013	17.5171	-25.3296 
0x50	 15:32:30.954	-0.0410	0.9199	0.3379	271.3013	17.5171	-25.3296 
0x50	 15:32:30.954	-0.1421	0.8970	0.2402	254.3945	9.3994	-2.9297 
0x50	 15:32:30.994	-0.1421	0.8970	0.2402	254.3945	9.3994	-2.9297 
0x50	 15:32:30.994	-0.1045	0.9678	0.1826	243.4692	1.3428	27.5269 
0x50	 15:32:30.994	-0.1045	0.9678	0.1826	243.4692	1.3428	27.5269 
0x50	 15:32:30.994	0.1450	1.0430	0.0659	229.6753	3.8452	8.4229 
0x50	 15:32:31.004	0.1450	1.0430	0.0659	229.6753	3.8452	8.4229 
0x50	 15:32:31.025	0.0322	0.9688	0.0073	215.0879	3.8452	-17.0288 
0x50	 15:32:31.034	0.0322	0.9688	0.0073	215.0879	3.8452	-17.0288 
0x50	 15:32:31.054	-0.0923	0.9219	-0.0288	207.9468	2.8076	-9.4604 
0x50	 15:32:31.054	-0.0923	0.9219	-0.0288	207.9468	2.8076	-9.4604 
0x50	 15:32:31.054	-0.0679	0.9482	-0.0806	208.4351	4.9438	6.0425 
0x50	 15:32:31.075	-0.0679	0.9482	-0.0806	208.4351	4.9438	6.0425 
0x50	 15:32:31.075	0.0288	1.0352	-0.2168	205.5054	3.4180	-1.4038 
0x50	 15:32:31.084	0.0288	1.0352	-0.2168	205.5054	3.4180	-1.4038 
0x50	 15:32:31.104	-0.1118	0.9424	-0.2983	193.3594	8.0566	14.3433 
0x50	 15:32:31.104	-0.1118	0.9424	-0.2983	193.3594	8.0566	14.3433 
0x50	 15:32:31.125	0.0908	0.9072	-0.3496	180.0537	6.7139	7.3853 
0x50	 15:32:31.125	0.0908	0.9072	-0.3496	180.0537	6.7139	7.3853 
0x50	 15:32:31.154	-0.0669	0.8521	-0.4033	166.6260	5.9204	4.9438 
0x50	 15:32:31.154	-0.0669	0.8521	-0.4033	166.6260	5.9204	4.9438 
0x50	 15:32:31.175	0.1304	0.8525	-0.4399	156.1279	3.7231	0.7324 
0x50	 15:32:31.175	0.1304	0.8525	-0.4399	156.1279	3.7231	0.7324 
0x50	 15:32:31.184	-0.0791	0.8511	-0.5093	147.4609	-4.3335	-14.2212 
0x50	 15:32:31.184	-0.0791	0.8511	-0.5093	147.4609	-4.3335	-14.2212 
0x50	 15:32:31.214	-0.0259	0.8047	-0.5488	137.1460	7.1411	6.5918 
0x50	 15:32:31.214	-0.0259	0.8047	-0.5488	137.1460	7.1411	6.5918 
0x50	 15:32:31.224	0.0864	0.7773	-0.5811	126.6479	-2.6855	-7.1411 
0x50	 15:32:31.234	0.0864	0.7773	-0.5811	126.6479	-2.6855	-7.1411 
0x50	 15:32:31.234	-0.0459	0.7544	-0.6064	118.2861	-3.7842	-8.5449 
0x50	 15:32:31.255	-0.0459	0.7544	-0.6064	118.2861	-3.7842	-8.5449 
0x50	 15:32:31.255	-0.1538	0.7158	-0.6377	110.5347	6.8970	5.1270 
0x50	 15:32:31.264	-0.1538	0.7158	-0.6377	110.5347	6.8970	5.1270 
0x50	 15:32:31.275	0.0864	0.7124	-0.6768	101.7456	9.9487	8.3008 
0x50	 15:32:31.284	0.0864	0.7124	-0.6768	101.7456	9.9487	8.3008 
0x50	 15:32:31.304	0.0225	0.6660	-0.7173	91.7969	3.5400	1.5259 
0x50	 15:32:31.304	0.0225	0.6660	-0.7173	91.7969	3.5400	1.5259 
0x50	 15:32:31.325	0.0313	0.6392	-0.7275	79.7119	-2.1362	-3.4790 
0x50	 15:32:31.334	0.0313	0.6392	-0.7275	79.7119	-2.1362	-3.4790 
0x50	 15:32:31.334	-0.0186	0.6284	-0.7402	69.1528	-2.6245	-4.8218 
0x50	 15:32:31.395	-0.0186	0.6284	-0.7402	69.1528	-2.6245	-4.8218 
0x50	 15:32:31.404	0.1563	2.8623	0.5898	63.2935	16.2964	-40.2832 
0x50	 15:32:31.404	0.1563	2.8623	0.5898	63.2935	16.2964	-40.2832 
0x50	 15:32:31.404	-0.2651	0.7666	-0.8350	110.9619	124.6338	-174.2554 
0x50	 15:32:31.404	-0.2651	0.7666	-0.8350	110.9619	124.6338	-174.2554 
0x50	 15:32:31.404	0.1011	0.7090	-1.3408	187.0117	177.6733	-150.1465 
0x50	 15:32:31.414	0.1011	0.7090	-1.3408	187.0117	177.6733	-150.1465 
0x50	 15:32:31.424	0.1826	0.4233	-0.9155	279.3579	96.8628	-180.1758 
0x50	 15:32:31.434	0.1826	0.4233	-0.9155	279.3579	96.8628	-180.1758 
0x50	 15:32:31.455	0.1890	0.3579	-0.8892	340.3320	101.3184	-160.3394 
0x50	 15:32:31.455	0.1890	0.3579	-0.8892	340.3320	101.3184	-160.3394 
0x50	 15:32:31.455	0.1797	0.5288	-0.7729	368.9575	68.1763	-177.9785 
0x50	 15:32:31.464	0.1797	0.5288	-0.7729	368.9575	68.1763	-177.9785 
0x50	 15:32:31.504	0.3174	0.1777	-0.8755	386.7798	39.9780	-182.9834 
0x50	 15:32:31.504	0.3174	0.1777	-0.8755	386.7798	39.9780	-182.9834 
0x50	 15:32:31.504	0.2217	0.1021	-0.9077	372.4365	8.6060	-183.5938 
0x50	 15:32:31.504	0.2217	0.1021	-0.9077	372.4365	8.6060	-183.5938 
0x50	 15:32:31.514	0.2217	0.1021	-0.9077	372.4365	8.6060	-183.5938 
0x50	 15:32:31.525	0.2305	-0.0664	-0.8726	379.2114	-16.8457	-166.9312 
0x50	 15:32:31.534	0.2305	-0.0664	-0.8726	379.2114	-16.8457	-166.9312 
0x50	 15:32:31.545	0.0313	-0.1968	-0.9048	345.3979	-11.1084	-148.8647 
0x50	 15:32:31.554	0.0313	-0.1968	-0.9048	345.3979	-11.1084	-148.8647 
0x50	 15:32:31.564	0.3008	-0.3101	-0.8813	373.9014	-32.2266	-117.5537 
0x50	 15:32:31.574	0.3008	-0.3101	-0.8813	373.9014	-32.2266	-117.5537 
0x50	 15:32:31.584	0.1787	-0.4131	-0.8584	371.0327	-56.3965	-95.0928 
0x50	 15:32:31.624	0.1787	-0.4131	-0.8584	371.0327	-56.3965	-95.0928 
0x50	 15:32:31.624	0.0024	-0.5503	-0.7627	349.3042	-52.3071	-81.4819 
0x50	 15:32:31.624	0.0024	-0.5503	-0.7627	349.3042	-52.3071	-81.4819 
0x50	 15:32:31.624	0.0586	-0.6294	-0.6772	362.8540	-42.5415	-74.5239 
0x50	 15:32:31.634	0.0586	-0.6294	-0.6772	362.8540	-42.5415	-74.5239 
0x50	 15:32:31.654	0.1201	-0.6665	-0.5796	372.9248	-38.3301	-44.5557 
0x50	 15:32:31.654	0.1201	-0.6665	-0.5796	372.9248	-38.3301	-44.5557 
0x50	 15:32:31.654	0.1318	-0.7754	-0.4785	380.7373	-28.3813	-16.6016 
0x50	 15:32:31.664	0.1318	-0.7754	-0.4785	380.7373	-28.3813	-16.6016 
0x50	 15:32:31.704	-0.0981	-0.9233	-0.4385	384.2163	-19.4092	4.9438 
0x50	 15:32:31.704	-0.0981	-0.9233	-0.4385	384.2163	-19.4092	4.9438 
0x50	 15:32:31.704	-0.0874	-0.9028	-0.2305	391.2964	-1.5869	-25.9399 
0x50	 15:32:31.704	-0.0874	-0.9028	-0.2305	391.2964	-1.5869	-25.9399 
0x50	 15:32:31.724	0.1665	-1.0742	-0.1284	402.7100	7.2021	-4.0894 
0x50	 15:32:31.754	0.1665	-1.0742	-0.1284	402.7100	7.2021	-4.0894 
0x50	 15:32:31.754	0.2012	-0.7793	0.0479	407.5928	7.4463	28.0762 
0x50	 15:32:31.754	0.2012	-0.7793	0.0479	407.5928	7.4463	28.0762 
0x50	 15:32:31.774	-0.1880	-0.9336	0.1699	420.5322	1.5869	5.4321 
0x50	 15:32:31.774	-0.1880	-0.9336	0.1699	420.5322	1.5869	5.4321 
0x50	 15:32:31.774	-0.0942	-1.0430	0.3687	431.3965	-4.2725	-41.6260 
0x50	 15:32:31.824	-0.0942	-1.0430	0.3687	431.3965	-4.2725	-41.6260 
0x50	 15:32:31.824	0.2661	-0.9116	0.5112	439.3921	13.9771	-7.0190 
0x50	 15:32:31.824	0.2661	-0.9116	0.5112	439.3921	13.9771	-7.0190 
0x50	 15:32:31.824	0.0825	-0.8936	0.6987	445.9229	34.1797	36.2549 
0x50	 15:32:31.834	0.0825	-0.8936	0.6987	445.9229	34.1797	36.2549 
0x50	 15:32:31.854	-0.1826	-0.6626	0.7046	454.6509	6.9580	6.5918 
0x50	 15:32:31.854	-0.1826	-0.6626	0.7046	454.6509	6.9580	6.5918 
0x50	 15:32:31.854	0.0562	-0.6436	0.9365	463.9893	-10.3760	-16.5405 
0x50	 15:32:31.874	0.0562	-0.6436	0.9365	463.9893	-10.3760	-16.5405 
0x50	 15:32:31.884	0.0957	-0.5122	1.1025	470.8252	18.3105	2.3193 
0x50	 15:32:31.904	0.0957	-0.5122	1.1025	470.8252	18.3105	2.3193 
0x50	 15:32:31.904	-0.1313	-0.3208	1.1509	418.7622	-25.3906	-36.1938 
0x50	 15:32:31.904	-0.1313	-0.3208	1.1509	418.7622	-25.3906	-36.1938 
0x50	 15:32:31.924	0.1099	-0.1235	0.8682	410.5835	-0.6104	-40.8936 
0x50	 15:32:31.934	0.1099	-0.1235	0.8682	410.5835	-0.6104	-40.8936 
0x50	 15:32:31.954	0.1045	-0.0435	0.9043	413.3301	37.5977	-37.4756 
0x50	 15:32:31.954	0.1045	-0.0435	0.9043	413.3301	37.5977	-37.4756 
0x50	 15:32:31.954	-0.0254	0.0239	1.0273	426.7578	47.8516	-21.3623 
0x50	 15:32:31.974	-0.0254	0.0239	1.0273	426.7578	47.8516	-21.3623 
0x50	 15:32:31.974	-0.0991	0.4072	1.7983	446.8994	27.5269	-1.2817 
0x50	 15:32:32.004	-0.0991	0.4072	1.7983	446.8994	27.5269	-1.2817 
0x50	 15:32:32.004	-0.1494	0.4487	1.0996	450.8667	-3.4180	6.2866 
0x50	 15:32:32.004	-0.1494	0.4487	1.0996	450.8667	-3.4180	6.2866 
0x50	 15:32:32.044	0.0513	0.5288	0.9326	441.2842	-0.5493	4.7607 
0x50	 15:32:32.044	0.0513	0.5288	0.9326	441.2842	-0.5493	4.7607 
0x50	 15:32:32.044	0.0737	0.7114	0.9233	432.6782	16.0522	-4.7607 
0x50	 15:32:32.054	0.0737	0.7114	0.9233	432.6782	16.0522	-4.7607 
0x50	 15:32:32.074	-0.0430	0.8125	0.7920	421.2646	21.4233	-7.2632 
0x50	 15:32:32.074	-0.0430	0.8125	0.7920	421.2646	21.4233	-7.2632 
0x50	 15:32:32.104	-0.0737	0.8848	0.6279	407.4097	1.5869	10.6812 
0x50	 15:32:32.104	-0.0737	0.8848	0.6279	407.4097	1.5869	10.6812 
0x50	 15:32:32.104	0.0332	0.9292	0.4795	387.6343	3.0518	8.1177 
0x50	 15:32:32.124	0.0332	0.9292	0.4795	387.6343	3.0518	8.1177 
0x50	 15:32:32.124	0.0059	0.8877	0.3281	367.8589	11.2305	-7.0801 
0x50	 15:32:32.134	0.0059	0.8877	0.3281	367.8589	11.2305	-7.0801 
0x50	 15:32:32.154	-0.0522	0.9136	0.2202	354.9194	8.3618	-0.4272 
0x50	 15:32:32.154	-0.0522	0.9136	0.2202	354.9194	8.3618	-0.4272 
0x50	 15:32:32.154	-0.0356	0.9087	0.0898	339.7217	7.2021	0.1831 
0x50	 15:32:32.174	-0.0356	0.9087	0.0898	339.7217	7.2021	0.1831 
0x50	 15:32:32.174	-0.0376	0.8848	0.0103	330.3833	7.4463	8.9722 
0x50	 15:32:32.204	-0.0376	0.8848	0.0103	330.3833	7.4463	8.9722 
0x50	 15:32:32.204	0.1270	1.0908	-0.1440	328.3081	5.0659	-2.4414 
0x50	 15:32:32.204	0.1270	1.0908	-0.1440	328.3081	5.0659	-2.4414 
0x50	 15:32:32.224	-0.0703	0.9331	-0.2588	316.2231	3.0518	-20.0806 
0x50	 15:32:32.233	-0.0703	0.9331	-0.2588	316.2231	3.0518	-20.0806 
0x50	 15:32:32.263	-0.1836	0.8442	-0.3394	302.7344	10.6812	9.0942 
0x50	 15:32:32.263	-0.1836	0.8442	-0.3394	302.7344	10.6812	9.0942 
0x50	 15:32:32.263	0.0527	0.8848	-0.4751	290.7104	17.2119	22.0947 
0x50	 15:32:32.273	0.0527	0.8848	-0.4751	290.7104	17.2119	22.0947 
0x50	 15:32:32.283	0.2002	0.7417	-0.4980	279.9072	2.0752	-6.8970 
0x50	 15:32:32.283	0.2002	0.7417	-0.4980	279.9072	2.0752	-6.8970 
0x50	 15:32:32.304	-0.0884	0.7754	-0.6494	269.8364	-11.5967	-24.8413 
0x50	 15:32:32.304	-0.0884	0.7754	-0.6494	269.8364	-11.5967	-24.8413 
0x50	 15:32:32.324	-0.2676	0.5991	-0.6221	259.7656	13.1836	6.4697 
0x50	 15:32:32.324	-0.2676	0.5991	-0.6221	259.7656	13.1836	6.4697 
0x50	 15:32:32.333	0.0479	0.6382	-0.7808	250.7935	28.9917	20.5078 
0x50	 15:32:32.354	0.0479	0.6382	-0.7808	250.7935	28.9917	20.5078 
0x50	 15:32:32.354	0.2314	0.5063	-0.7246	243.3472	4.4556	0.1221 
0x50	 15:32:32.374	0.2314	0.5063	-0.7246	243.3472	4.4556	0.1221 
0x50	 15:32:32.404	0.0059	0.5132	-0.8979	238.7695	-17.7002	-13.0005 
0x50	 15:32:32.404	0.0059	0.5132	-0.8979	238.7695	-17.7002	-13.0005 
0x50	 15:32:32.404	-0.2358	0.3608	-0.8188	232.4829	3.1738	0.6104 
0x50	 15:32:32.413	-0.2358	0.3608	-0.8188	232.4829	3.1738	0.6104 
0x50	 15:32:32.413	-0.0039	0.3452	-0.9341	226.2573	28.5645	13.6108 
0x50	 15:32:32.434	-0.0039	0.3452	-0.9341	226.2573	28.5645	13.6108 
0x50	 15:32:32.434	0.2207	0.2637	-0.8979	223.7549	2.8076	2.1362 
0x50	 15:32:32.473	0.2207	0.2637	-0.8979	223.7549	2.8076	2.1362 
0x50	 15:32:32.473	0.0083	0.1924	-0.9336	221.8628	-12.5732	-3.2349 
0x50	 15:32:32.473	0.0083	0.1924	-0.9336	221.8628	-12.5732	-3.2349 
0x50	 15:32:32.483	-0.1187	0.1021	-0.9482	219.4214	-1.5869	-0.1221 
0x50	 15:32:32.483	-0.1187	0.1021	-0.9482	219.4214	-1.5869	-0.1221 
0x50	 15:32:32.504	-0.1187	0.1021	-0.9482	219.4214	-1.5869	-0.1221 
0x50	 15:32:32.504	-0.0488	0.0503	-0.9404	217.1631	16.1743	1.2817 
0x50	 15:32:32.524	-0.0488	0.0503	-0.9404	217.1631	16.1743	1.2817 
0x50	 15:32:32.533	0.1553	-0.0313	-0.9395	216.6138	3.7842	0.6714 
0x50	 15:32:32.533	0.1553	-0.0313	-0.9395	216.6138	3.7842	0.6714 
